model,horizon,regime,meta_model,position_sizing,cost_bps,cagr,annual_volatility,sharpe,sortino,max_drawdown,cost_drag,turnover,number_of_trades,gross_cagr
lightgbm,5,hard,none,inverse_volatility,10,-0.0036892910277817,0.0057161264230006,-0.6437523474085909,-0.8919919328629028,-0.0166715926251894,0.0124443968253968,0.0156696774193548,1518.0,0.0003504401448348
lightgbm,5,hard,none,inverse_volatility,20,-0.0076158599502216,0.0057244392747306,-1.3326245849515652,-1.8316126743517376,-0.0263001160601078,0.0245883968253968,0.0156696774193548,1518.0,0.0003504401448348
lightgbm,5,hard,none,inverse_volatility,50,-0.0193034327124748,0.0057685116810493,-3.376053602453299,-4.525163869455027,-0.0600560580721118,0.0610203968253968,0.0156696774193548,1518.0,0.0003504401448348
lightgbm,5,hard,none,prediction_magnitude,5,-0.0017202143613743,0.0057131755703048,-0.298501319811741,-0.4152664043452763,-0.0140638251440239,0.0063723968253968,0.0156696774193548,1518.0,0.0003504401448348
lightgbm,5,hard,none,prediction_magnitude,10,-0.0036892910277817,0.0057161264230006,-0.6437523474085909,-0.8919919328629028,-0.0166715926251894,0.0124443968253968,0.0156696774193548,1518.0,0.0003504401448348
lightgbm,5,hard,none,prediction_magnitude,20,-0.0076158599502216,0.0057244392747306,-1.3326245849515652,-1.8316126743517376,-0.0263001160601078,0.0245883968253968,0.0156696774193548,1518.0,0.0003504401448348
lightgbm,5,hard,none,prediction_magnitude,50,-0.0193034327124748,0.0057685116810493,-3.376053602453299,-4.525163869455027,-0.0600560580721118,0.0610203968253968,0.0156696774193548,1518.0,0.0003504401448348
elastic_net,5,none,none,equal,5,-0.0206431384257612,0.0308024747325182,-0.6617847034840237,-1.0184705403341228,-0.0884191597325592,0.0367312698412698,0.0903225806451612,8750.0,-0.008875298921543
elastic_net,5,none,none,equal,10,-0.0317268349744439,0.0308018411625966,-1.0312776954157303,-1.579620084942008,-0.108363382852994,0.0717312698412698,0.0903225806451612,8750.0,-0.008875298921543
elastic_net,5,none,none,equal,20,-0.0535208840894934,0.0308036596121401,-1.7701319511339813,-2.681357868880412,-0.1561746197700682,0.1417312698412698,0.0903225806451612,8750.0,-0.008875298921543
elastic_net,5,none,none,equal,50,-0.1160152662684518,0.0308337838613498,-3.982982225317777,-5.803350165761191,-0.3154845301229091,0.3517312698412699,0.0903225806451612,8750.0,-0.008875298921543
elastic_net,5,none,none,inverse_volatility,5,-0.0206431384257612,0.0308024747325182,-0.6617847034840237,-1.0184705403341228,-0.0884191597325592,0.0367312698412698,0.0903225806451613,8750.0,-0.008875298921543
elastic_net,5,none,none,inverse_volatility,10,-0.0317268349744439,0.0308018411625966,-1.03127769541573,-1.5796200849420077,-0.108363382852994,0.0717312698412698,0.0903225806451613,8750.0,-0.008875298921543
elastic_net,5,none,none,inverse_volatility,20,-0.0535208840894934,0.0308036596121401,-1.7701319511339813,-2.6813578688804114,-0.1561746197700682,0.1417312698412698,0.0903225806451613,8750.0,-0.008875298921543
elastic_net,5,none,none,inverse_volatility,50,-0.1160152662684518,0.0308337838613498,-3.982982225317777,-5.80335016576119,-0.3154845301229091,0.3517312698412699,0.0903225806451613,8750.0,-0.008875298921543
elastic_net,5,none,none,prediction_magnitude,5,-0.0206431384257612,0.0308024747325182,-0.6617847034840237,-1.0184705403341228,-0.0884191597325592,0.0367312698412698,0.0903225806451613,8750.0,-0.008875298921543
elastic_net,5,none,none,prediction_magnitude,10,-0.0317268349744439,0.0308018411625966,-1.03127769541573,-1.5796200849420077,-0.108363382852994,0.0717312698412698,0.0903225806451613,8750.0,-0.008875298921543
elastic_net,5,none,none,prediction_magnitude,20,-0.0535208840894934,0.0308036596121401,-1.7701319511339813,-2.6813578688804114,-0.1561746197700682,0.1417312698412698,0.0903225806451613,8750.0,-0.008875298921543
elastic_net,5,none,none,prediction_magnitude,50,-0.1160152662684518,0.0308337838613498,-3.982982225317777,-5.80335016576119,-0.3154845301229091,0.3517312698412699,0.0903225806451613,8750.0,-0.008875298921543
elastic_net,5,hard,none,equal,5,-0.0034521300942275,0.0072459269676181,-0.4736257711596488,-0.614670661656079,-0.0177476313993811,0.0071868095238095,0.0176722580645161,1712.0,-0.001120561766854
elastic_net,5,hard,none,equal,10,-0.0056687400234762,0.0072487804128249,-0.7806226622511829,-1.0126778866364603,-0.0212122636493216,0.0140348095238095,0.0176722580645161,1712.0,-0.001120561766854
elastic_net,5,hard,none,equal,20,-0.0100872468935525,0.0072557034287269,-1.3936582986779948,-1.8071146160052725,-0.0325457187504077,0.0277308095238095,0.0176722580645161,1712.0,-0.001120561766854
elastic_net,5,hard,none,equal,50,-0.0232258394598173,0.0072861537925017,-3.2214799551886193,-4.165790047686023,-0.0709602879846484,0.0688188095238095,0.0176722580645161,1712.0,-0.001120561766854
elastic_net,5,hard,none,inverse_volatility,5,-0.0034521300942275,0.0072459269676181,-0.4736257711596488,-0.614670661656079,-0.0177476313993811,0.0071868095238095,0.0176722580645161,1712.0,-0.001120561766854
elastic_net,5,hard,none,inverse_volatility,10,-0.0056687400234762,0.0072487804128249,-0.7806226622511829,-1.0126778866364603,-0.0212122636493216,0.0140348095238095,0.0176722580645161,1712.0,-0.001120561766854
elastic_net,5,hard,none,inverse_volatility,20,-0.0100872468935525,0.0072557034287269,-1.393658298677995,-1.807114616005273,-0.0325457187504077,0.0277308095238095,0.0176722580645161,1712.0,-0.001120561766854
elastic_net,5,hard,none,inverse_volatility,50,-0.0232258394598173,0.0072861537925017,-3.2214799551886193,-4.165790047686023,-0.0709602879846484,0.0688188095238095,0.0176722580645161,1712.0,-0.001120561766854
elastic_net,5,hard,none,prediction_magnitude,5,-0.0034521300942275,0.0072459269676181,-0.4736257711596488,-0.614670661656079,-0.0177476313993811,0.0071868095238095,0.0176722580645161,1712.0,-0.001120561766854
elastic_net,5,hard,none,prediction_magnitude,10,-0.0056687400234762,0.0072487804128249,-0.7806226622511829,-1.0126778866364603,-0.0212122636493216,0.0140348095238095,0.0176722580645161,1712.0,-0.001120561766854
elastic_net,5,hard,none,prediction_magnitude,20,-0.0100872468935525,0.0072557034287269,-1.393658298677995,-1.807114616005273,-0.0325457187504077,0.0277308095238095,0.0176722580645161,1712.0,-0.001120561766854
elastic_net,5,hard,none,prediction_magnitude,50,-0.0232258394598173,0.0072861537925017,-3.2214799551886193,-4.165790047686023,-0.0709602879846484,0.0688188095238095,0.0176722580645161,1712.0,-0.001120561766854
random_forest,5,none,none,equal,5,-0.0105082946341764,0.0237386636074615,-0.4331442700976143,-0.6233378371882242,-0.0584386183300486,0.0235322539682539,0.0578683870967742,5606.0,-0.0029073755607672
random_forest,5,none,none,equal,10,-0.0176975785385691,0.0237520414877532,-0.7398809447432733,-1.0608407523569725,-0.0721521827952059,0.0459562539682539,0.0578683870967742,5606.0,-0.0029073755607672
random_forest,5,none,none,equal,20,-0.0319205090904879,0.0237820097686015,-1.352136205342174,-1.9253359692097851,-0.1034687908691797,0.0908042539682539,0.0578683870967742,5606.0,-0.0029073755607672
random_forest,5,none,none,equal,50,-0.0733708310514199,0.0238974567878497,-3.1762801273347736,-4.417507607634473,-0.2108078379530166,0.2253482539682539,0.0578683870967742,5606.0,-0.0029073755607672
random_forest,5,none,none,inverse_volatility,5,-0.0105082946341764,0.0237386636074615,-0.4331442700976143,-0.6233378371882242,-0.0584386183300486,0.0235322539682539,0.0578683870967742,5606.0,-0.0029073755607672
random_forest,5,none,none,inverse_volatility,10,-0.0176975785385691,0.0237520414877532,-0.7398809447432734,-1.0608407523569725,-0.0721521827952059,0.0459562539682539,0.0578683870967742,5606.0,-0.0029073755607672
random_forest,5,none,none,inverse_volatility,20,-0.031920509090488,0.0237820097686015,-1.3521362053421742,-1.9253359692097856,-0.1034687908691798,0.0908042539682539,0.0578683870967742,5606.0,-0.0029073755607672
random_forest,5,none,none,inverse_volatility,50,-0.0733708310514199,0.0238974567878497,-3.1762801273347736,-4.417507607634472,-0.2108078379530166,0.2253482539682539,0.0578683870967742,5606.0,-0.0029073755607672
random_forest,5,none,none,prediction_magnitude,5,-0.0105082946341764,0.0237386636074615,-0.4331442700976143,-0.6233378371882242,-0.0584386183300486,0.0235322539682539,0.0578683870967742,5606.0,-0.0029073755607672
random_forest,5,none,none,prediction_magnitude,10,-0.0176975785385691,0.0237520414877532,-0.7398809447432734,-1.0608407523569725,-0.0721521827952059,0.0459562539682539,0.0578683870967742,5606.0,-0.0029073755607672
random_forest,5,none,none,prediction_magnitude,20,-0.031920509090488,0.0237820097686015,-1.3521362053421742,-1.9253359692097856,-0.1034687908691798,0.0908042539682539,0.0578683870967742,5606.0,-0.0029073755607672
random_forest,5,none,none,prediction_magnitude,50,-0.0733708310514199,0.0238974567878497,-3.1762801273347736,-4.417507607634472,-0.2108078379530166,0.2253482539682539,0.0578683870967742,5606.0,-0.0029073755607672
random_forest,5,hard,none,equal,5,-0.0027486342897296,0.0060215731279606,-0.454083379636265,-0.5559710723020905,-0.0202259116562465,0.0053143968253968,0.0130683870967741,1266.0,-0.0010237984741242
random_forest,5,hard,none,equal,10,-0.0043894473537063,0.0060299072048353,-0.7265307577787938,-0.8900353751064636,-0.0221955074803836,0.0103783968253968,0.0130683870967741,1266.0,-0.0010237984741242
random_forest,5,hard,none,equal,20,-0.0076630248678996,0.0060488715734194,-1.2686906154487472,-1.5575582077372003,-0.0276427151680611,0.0205063968253968,0.0130683870967741,1266.0,-0.0010237984741242
random_forest,5,hard,none,equal,50,-0.0174196819945982,0.0061238525811552,-2.8664712306156774,-3.5121213005686536,-0.0548981189327822,0.0508903968253968,0.0130683870967741,1266.0,-0.0010237984741242
random_forest,5,hard,none,inverse_volatility,5,-0.0027486342897296,0.0060215731279606,-0.454083379636265,-0.5559710723020905,-0.0202259116562465,0.0053143968253968,0.0130683870967741,1266.0,-0.0010237984741242
random_forest,5,hard,none,inverse_volatility,10,-0.0043894473537063,0.0060299072048353,-0.7265307577787942,-0.8900353751064639,-0.0221955074803836,0.0103783968253968,0.0130683870967741,1266.0,-0.0010237984741242
random_forest,5,hard,none,inverse_volatility,20,-0.0076630248678996,0.0060488715734194,-1.2686906154487472,-1.5575582077372003,-0.0276427151680611,0.0205063968253968,0.0130683870967741,1266.0,-0.0010237984741242
random_forest,5,hard,none,inverse_volatility,50,-0.0174196819945982,0.0061238525811552,-2.8664712306156774,-3.5121213005686536,-0.0548981189327822,0.0508903968253968,0.0130683870967741,1266.0,-0.0010237984741242
random_forest,5,hard,none,prediction_magnitude,5,-0.0027486342897296,0.0060215731279606,-0.454083379636265,-0.5559710723020905,-0.0202259116562465,0.0053143968253968,0.0130683870967741,1266.0,-0.0010237984741242
random_forest,5,hard,none,prediction_magnitude,10,-0.0043894473537063,0.0060299072048353,-0.7265307577787942,-0.8900353751064639,-0.0221955074803836,0.0103783968253968,0.0130683870967741,1266.0,-0.0010237984741242
random_forest,5,hard,none,prediction_magnitude,20,-0.0076630248678996,0.0060488715734194,-1.2686906154487472,-1.5575582077372003,-0.0276427151680611,0.0205063968253968,0.0130683870967741,1266.0,-0.0010237984741242
random_forest,5,hard,none,prediction_magnitude,50,-0.0174196819945982,0.0061238525811552,-2.8664712306156774,-3.5121213005686536,-0.0548981189327822,0.0508903968253968,0.0130683870967741,1266.0,-0.0010237984741242
ridge,10,none,none,equal,5,-0.0135171691862566,0.0338694188950179,-0.3848983896729237,-0.5980283530733965,-0.0665951785788708,0.0215847063492063,0.0507045161290322,9824.0,-0.0065689154445935
ridge,10,none,none,equal,10,-0.0197998932251256,0.0338685031114771,-0.5735433231333319,-0.8880386307632021,-0.0805249825448096,0.0412327063492063,0.0507045161290322,9824.0,-0.0065689154445935
ridge,10,none,none,equal,20,-0.0322460427800409,0.0338671843385683,-0.9508493994273878,-1.4622131408014447,-0.1088134278749349,0.0805287063492063,0.0507045161290322,9824.0,-0.0065689154445935
ridge,10,none,none,equal,50,-0.0686480291658651,0.0338673308591382,-2.082691617344878,-3.1481676697098555,-0.1963376912820198,0.1984167063492063,0.0507045161290322,9824.0,-0.0065689154445935
ridge,10,none,none,inverse_volatility,5,-0.0135171691862566,0.0338694188950179,-0.3848983896729237,-0.5980283530733964,-0.0665951785788708,0.0215847063492063,0.0507045161290322,9824.0,-0.0065689154445934
ridge,10,none,none,inverse_volatility,10,-0.0197998932251256,0.0338685031114771,-0.5735433231333317,-0.8880386307632017,-0.0805249825448096,0.0412327063492063,0.0507045161290322,9824.0,-0.0065689154445934
ridge,10,none,none,inverse_volatility,20,-0.0322460427800408,0.0338671843385683,-0.9508493994273878,-1.4622131408014447,-0.1088134278749349,0.0805287063492063,0.0507045161290322,9824.0,-0.0065689154445934
ridge,10,none,none,inverse_volatility,50,-0.0686480291658651,0.0338673308591382,-2.0826916173448784,-3.1481676697098564,-0.1963376912820198,0.1984167063492063,0.0507045161290322,9824.0,-0.0065689154445934
ridge,10,none,none,prediction_magnitude,5,-0.0135171691862566,0.0338694188950179,-0.3848983896729237,-0.5980283530733964,-0.0665951785788708,0.0215847063492063,0.0507045161290322,9824.0,-0.0065689154445934
ridge,10,none,none,prediction_magnitude,10,-0.0197998932251256,0.0338685031114771,-0.5735433231333317,-0.8880386307632017,-0.0805249825448096,0.0412327063492063,0.0507045161290322,9824.0,-0.0065689154445934
ridge,10,none,none,prediction_magnitude,20,-0.0322460427800408,0.0338671843385683,-0.9508493994273878,-1.4622131408014447,-0.1088134278749349,0.0805287063492063,0.0507045161290322,9824.0,-0.0065689154445934
ridge,10,none,none,prediction_magnitude,50,-0.0686480291658651,0.0338673308591382,-2.0826916173448784,-3.1481676697098564,-0.1963376912820198,0.1984167063492063,0.0507045161290322,9824.0,-0.0065689154445934
ridge,10,hard,none,equal,5,-0.0027663255526633,0.0072440989831428,-0.3787825195272197,-0.5057083946854057,-0.0147256667655594,0.0041040158730158,0.0096412903225806,1868.0,-0.001434642799504
ridge,10,hard,none,equal,10,-0.0039770559306709,0.007245138311739,-0.5463995958186698,-0.729096407480678,-0.0170679373139489,0.0078400158730158,0.0096412903225806,1868.0,-0.001434642799504
ridge,10,hard,none,equal,20,-0.0063941281008214,0.0072474911975773,-0.8814561663228178,-1.1750676736834502,-0.0217358248416917,0.0153120158730158,0.0096412903225806,1868.0,-0.001434642799504
ridge,10,hard,none,equal,50,-0.0136103624569461,0.0072567401724526,-1.8847527905526724,-2.5046244313283914,-0.0412986948122998,0.0377280158730158,0.0096412903225806,1868.0,-0.001434642799504
ridge,10,hard,none,inverse_volatility,5,-0.0027663255526633,0.0072440989831428,-0.3787825195272197,-0.5057083946854057,-0.0147256667655594,0.0041040158730158,0.0096412903225806,1868.0,-0.001434642799504
ridge,10,hard,none,inverse_volatility,10,-0.0039770559306709,0.007245138311739,-0.5463995958186697,-0.7290964074806779,-0.0170679373139489,0.0078400158730158,0.0096412903225806,1868.0,-0.001434642799504
ridge,10,hard,none,inverse_volatility,20,-0.0063941281008214,0.0072474911975773,-0.8814561663228178,-1.1750676736834502,-0.0217358248416917,0.0153120158730158,0.0096412903225806,1868.0,-0.001434642799504
ridge,10,hard,none,inverse_volatility,50,-0.0136103624569461,0.0072567401724526,-1.8847527905526729,-2.504624431328392,-0.0412986948122998,0.0377280158730158,0.0096412903225806,1868.0,-0.001434642799504
ridge,10,hard,none,prediction_magnitude,5,-0.0027663255526633,0.0072440989831428,-0.3787825195272197,-0.5057083946854057,-0.0147256667655594,0.0041040158730158,0.0096412903225806,1868.0,-0.001434642799504
ridge,10,hard,none,prediction_magnitude,10,-0.0039770559306709,0.007245138311739,-0.5463995958186697,-0.7290964074806779,-0.0170679373139489,0.0078400158730158,0.0096412903225806,1868.0,-0.001434642799504
ridge,10,hard,none,prediction_magnitude,20,-0.0063941281008214,0.0072474911975773,-0.8814561663228178,-1.1750676736834502,-0.0217358248416917,0.0153120158730158,0.0096412903225806,1868.0,-0.001434642799504
ridge,10,hard,none,prediction_magnitude,50,-0.0136103624569461,0.0072567401724526,-1.8847527905526729,-2.504624431328392,-0.0412986948122998,0.0377280158730158,0.0096412903225806,1868.0,-0.001434642799504
xgboost,10,none,none,equal,5,-0.0170114660857135,0.0281514478949864,-0.5954048783005333,-0.9004010145159174,-0.0821956732503891,0.0184456904761904,0.0433341935483871,8396.0,-0.0110975438015624
xgboost,10,none,none,equal,10,-0.0223645739919208,0.0281543374393168,-0.7892786624047171,-1.1899745694778283,-0.0952577365100552,0.0352376904761904,0.0433341935483871,8396.0,-0.0110975438015624
xgboost,10,none,none,equal,20,-0.0329838669246218,0.028161222153438,-1.1768606628154614,-1.7636175535931076,-0.1208277333515576,0.0688216904761904,0.0433341935483871,8396.0,-0.0110975438015624
xgboost,10,none,none,equal,50,-0.0641575405281777,0.0281907102780859,-2.3377376533502447,-3.4423145731859166,-0.1935877082147662,0.1695736904761904,0.0433341935483871,8396.0,-0.0110975438015624
xgboost,10,none,none,inverse_volatility,5,-0.0170114660857135,0.0281514478949864,-0.5954048783005335,-0.9004010145159174,-0.0821956732503891,0.0184456904761904,0.0433341935483871,8396.0,-0.0110975438015623
xgboost,10,none,none,inverse_volatility,10,-0.0223645739919208,0.0281543374393168,-0.7892786624047171,-1.1899745694778283,-0.0952577365100552,0.0352376904761904,0.0433341935483871,8396.0,-0.0110975438015623
xgboost,10,none,none,inverse_volatility,20,-0.0329838669246218,0.028161222153438,-1.1768606628154612,-1.7636175535931071,-0.1208277333515576,0.0688216904761905,0.0433341935483871,8396.0,-0.0110975438015623
xgboost,10,none,none,inverse_volatility,50,-0.0641575405281779,0.0281907102780859,-2.3377376533502447,-3.4423145731859166,-0.1935877082147664,0.1695736904761904,0.0433341935483871,8396.0,-0.0110975438015623
xgboost,10,none,none,prediction_magnitude,5,-0.0170114660857135,0.0281514478949864,-0.5954048783005335,-0.9004010145159174,-0.0821956732503891,0.0184456904761904,0.0433341935483871,8396.0,-0.0110975438015623
xgboost,10,none,none,prediction_magnitude,10,-0.0223645739919208,0.0281543374393168,-0.7892786624047171,-1.1899745694778283,-0.0952577365100552,0.0352376904761904,0.0433341935483871,8396.0,-0.0110975438015623
xgboost,10,none,none,prediction_magnitude,20,-0.0329838669246218,0.028161222153438,-1.1768606628154612,-1.7636175535931071,-0.1208277333515576,0.0688216904761905,0.0433341935483871,8396.0,-0.0110975438015623
xgboost,10,none,none,prediction_magnitude,50,-0.0641575405281779,0.0281907102780859,-2.3377376533502447,-3.4423145731859166,-0.1935877082147664,0.1695736904761904,0.0433341935483871,8396.0,-0.0110975438015623
xgboost,10,hard,none,equal,5,-0.0049959820969975,0.0053060013123092,-0.941272914864445,-1.2917600613624398,-0.019495807314101,0.0034538809523809,0.0081135483870967,1572.0,-0.0038778747550668
xgboost,10,hard,none,equal,10,-0.0060126875671827,0.0053066135434937,-1.1338120571570598,-1.5536284529880278,-0.0214282504803566,0.0065978809523809,0.0081135483870967,1572.0,-0.0038778747550668
xgboost,10,hard,none,equal,20,-0.0080429983496818,0.0053084232192388,-1.5185896600366455,-2.075036292347079,-0.0261449505441621,0.0128858809523809,0.0081135483870967,1572.0,-0.0038778747550668
xgboost,10,hard,none,equal,50,-0.0141092046011936,0.0053185248532404,-2.6690030758868906,-3.612059141956116,-0.0428428639584934,0.0317498809523809,0.0081135483870967,1572.0,-0.0038778747550668
xgboost,10,hard,none,inverse_volatility,5,-0.0049959820969975,0.0053060013123092,-0.9412729148644452,-1.2917600613624398,-0.019495807314101,0.0034538809523809,0.0081135483870967,1572.0,-0.0038778747550668
xgboost,10,hard,none,inverse_volatility,10,-0.0060126875671827,0.0053066135434937,-1.1338120571570598,-1.5536284529880278,-0.0214282504803566,0.0065978809523809,0.0081135483870967,1572.0,-0.0038778747550668
xgboost,10,hard,none,inverse_volatility,20,-0.0080429983496818,0.0053084232192388,-1.5185896600366455,-2.075036292347079,-0.0261449505441619,0.0128858809523809,0.0081135483870967,1572.0,-0.0038778747550668
xgboost,10,hard,none,inverse_volatility,50,-0.0141092046011936,0.0053185248532404,-2.6690030758868906,-3.612059141956116,-0.0428428639584934,0.0317498809523809,0.0081135483870967,1572.0,-0.0038778747550668
xgboost,10,hard,none,prediction_magnitude,5,-0.0049959820969975,0.0053060013123092,-0.9412729148644452,-1.2917600613624398,-0.019495807314101,0.0034538809523809,0.0081135483870967,1572.0,-0.0038778747550668
xgboost,10,hard,none,prediction_magnitude,10,-0.0060126875671827,0.0053066135434937,-1.1338120571570598,-1.5536284529880278,-0.0214282504803566,0.0065978809523809,0.0081135483870967,1572.0,-0.0038778747550668
xgboost,10,hard,none,prediction_magnitude,20,-0.0080429983496818,0.0053084232192388,-1.5185896600366455,-2.075036292347079,-0.0261449505441619,0.0128858809523809,0.0081135483870967,1572.0,-0.0038778747550668
xgboost,10,hard,none,prediction_magnitude,50,-0.0141092046011936,0.0053185248532404,-2.6690030758868906,-3.612059141956116,-0.0428428639584934,0.0317498809523809,0.0081135483870967,1572.0,-0.0038778747550668
lightgbm,10,none,none,equal,5,-0.0153475936039513,0.0288891546957863,-0.520935948578289,-0.7915593135037633,-0.0830759173804336,0.0184855,0.0434270967741935,8414.0,-0.0094108830361404
lightgbm,10,none,none,equal,10,-0.020721186151289,0.0288917805284349,-0.710278599078587,-1.0772927146207545,-0.0933757798081397,0.0353135,0.0434270967741935,8414.0,-0.0094108830361404
lightgbm,10,none,none,equal,20,-0.0313809289327613,0.0288980696999118,-1.0888215757129094,-1.6430095001742264,-0.1174114807269548,0.0689695,0.0434270967741935,8414.0,-0.0094108830361404
lightgbm,10,none,none,equal,50,-0.0626718875053994,0.0289252280263605,-2.222825240596718,-3.3006768689850667,-0.1892462654058373,0.1699375,0.0434270967741935,8414.0,-0.0094108830361404
lightgbm,10,none,none,inverse_volatility,5,-0.0153475936039513,0.0288891546957863,-0.5209359485782888,-0.7915593135037633,-0.0830759173804336,0.0184855,0.0434270967741935,8414.0,-0.0094108830361403
lightgbm,10,none,none,inverse_volatility,10,-0.0207211861512891,0.0288917805284349,-0.7102785990785869,-1.0772927146207545,-0.0933757798081399,0.0353135,0.0434270967741935,8414.0,-0.0094108830361403
lightgbm,10,none,none,inverse_volatility,20,-0.0313809289327613,0.0288980696999118,-1.0888215757129094,-1.6430095001742264,-0.1174114807269548,0.0689695,0.0434270967741935,8414.0,-0.0094108830361403
lightgbm,10,none,none,inverse_volatility,50,-0.0626718875053994,0.0289252280263605,-2.222825240596718,-3.3006768689850667,-0.1892462654058373,0.1699375,0.0434270967741935,8414.0,-0.0094108830361403
lightgbm,10,none,none,prediction_magnitude,5,-0.0153475936039513,0.0288891546957863,-0.5209359485782888,-0.7915593135037633,-0.0830759173804336,0.0184855,0.0434270967741935,8414.0,-0.0094108830361403
lightgbm,10,none,none,prediction_magnitude,10,-0.0207211861512891,0.0288917805284349,-0.7102785990785869,-1.0772927146207545,-0.0933757798081399,0.0353135,0.0434270967741935,8414.0,-0.0094108830361403
lightgbm,10,none,none,prediction_magnitude,20,-0.0313809289327613,0.0288980696999118,-1.0888215757129094,-1.6430095001742264,-0.1174114807269548,0.0689695,0.0434270967741935,8414.0,-0.0094108830361403
lightgbm,10,none,none,prediction_magnitude,50,-0.0626718875053994,0.0289252280263605,-2.222825240596718,-3.3006768689850667,-0.1892462654058373,0.1699375,0.0434270967741935,8414.0,-0.0094108830361403
lightgbm,10,hard,none,equal,5,-0.0042380566020223,0.0052497216291701,-0.8063788847842797,-1.0933473923410442,-0.0170335985415576,0.0035594047619047,0.0083612903225806,1620.0,-0.0030848928748787
lightgbm,10,hard,none,equal,10,-0.0052865871930366,0.0052507495931927,-1.0068633362857968,-1.362523825955587,-0.0189389637294559,0.0067994047619047,0.0083612903225806,1620.0,-0.0030848928748787
lightgbm,10,hard,none,equal,20,-0.0073803535811272,0.0052534219861392,-1.40743165772741,-1.896108074811969,-0.0235378240233594,0.0132794047619047,0.0083612903225806,1620.0,-0.0030848928748787
lightgbm,10,hard,none,equal,50,-0.0136353767172835,0.0052663574577394,-2.6042607264360957,-3.463274937453457,-0.0413245761124136,0.0327194047619047,0.0083612903225806,1620.0,-0.0030848928748787
lightgbm,10,hard,none,inverse_volatility,5,-0.0042380566020223,0.0052497216291701,-0.8063788847842797,-1.0933473923410442,-0.0170335985415576,0.0035594047619047,0.0083612903225806,1620.0,-0.0030848928748787
lightgbm,10,hard,none,inverse_volatility,10,-0.0052865871930366,0.0052507495931927,-1.0068633362857968,-1.362523825955587,-0.0189389637294559,0.0067994047619047,0.0083612903225806,1620.0,-0.0030848928748787
lightgbm,10,hard,none,inverse_volatility,20,-0.0073803535811272,0.0052534219861392,-1.40743165772741,-1.896108074811969,-0.0235378240233594,0.0132794047619047,0.0083612903225806,1620.0,-0.0030848928748787
lightgbm,10,hard,none,inverse_volatility,50,-0.0136353767172835,0.0052663574577394,-2.6042607264360957,-3.463274937453457,-0.0413245761124136,0.0327194047619047,0.0083612903225806,1620.0,-0.0030848928748787
lightgbm,10,hard,none,prediction_magnitude,5,-0.0042380566020223,0.0052497216291701,-0.8063788847842797,-1.0933473923410442,-0.0170335985415576,0.0035594047619047,0.0083612903225806,1620.0,-0.0030848928748787
lightgbm,10,hard,none,prediction_magnitude,10,-0.0052865871930366,0.0052507495931927,-1.0068633362857968,-1.362523825955587,-0.0189389637294559,0.0067994047619047,0.0083612903225806,1620.0,-0.0030848928748787
lightgbm,10,hard,none,prediction_magnitude,20,-0.0073803535811272,0.0052534219861392,-1.40743165772741,-1.896108074811969,-0.0235378240233594,0.0132794047619047,0.0083612903225806,1620.0,-0.0030848928748787
lightgbm,10,hard,none,prediction_magnitude,50,-0.0136353767172835,0.0052663574577394,-2.6042607264360957,-3.463274937453457,-0.0413245761124136,0.0327194047619047,0.0083612903225806,1620.0,-0.0030848928748787
ridge,20,none,none,equal,5,-0.0084133655608932,0.0338331456161164,-0.2328263400289426,-0.3491671659451493,-0.0630137354620816,0.0119505476190476,0.0257909677419354,9994.0,-0.0045526220372139
ridge,20,none,none,equal,10,-0.0116305706742018,0.0338324800588384,-0.3288824638808499,-0.4928797065050661,-0.0655614857389588,0.0219445476190476,0.0257909677419354,9994.0,-0.0045526220372139
ridge,20,none,none,equal,20,-0.0180338268121625,0.0338312474863886,-0.5210045322452227,-0.7791722931465539,-0.0731809208217638,0.0419325476190476,0.0257909677419354,9994.0,-0.0045526220372139
ridge,20,none,none,equal,50,-0.0369967578431362,0.0338283382265333,-1.0974291623850143,-1.6290438829480691,-0.1142592782858619,0.1018965476190476,0.0257909677419354,9994.0,-0.0045526220372139
ridge,20,none,none,inverse_volatility,5,-0.0084133655608932,0.0338331456161164,-0.2328263400289425,-0.3491671659451492,-0.0630137354620816,0.0119505476190476,0.0257909677419354,9994.0,-0.004552622037214
ridge,20,none,none,inverse_volatility,10,-0.0116305706742018,0.0338324800588384,-0.3288824638808498,-0.4928797065050661,-0.0655614857389588,0.0219445476190476,0.0257909677419354,9994.0,-0.004552622037214
ridge,20,none,none,inverse_volatility,20,-0.0180338268121627,0.0338312474863886,-0.5210045322452226,-0.7791722931465536,-0.0731809208217639,0.0419325476190476,0.0257909677419354,9994.0,-0.004552622037214
ridge,20,none,none,inverse_volatility,50,-0.0369967578431363,0.0338283382265333,-1.0974291623850143,-1.6290438829480691,-0.1142592782858621,0.1018965476190476,0.0257909677419354,9994.0,-0.004552622037214
ridge,20,none,none,prediction_magnitude,5,-0.0084133655608932,0.0338331456161164,-0.2328263400289425,-0.3491671659451492,-0.0630137354620816,0.0119505476190476,0.0257909677419354,9994.0,-0.004552622037214
ridge,20,none,none,prediction_magnitude,10,-0.0116305706742018,0.0338324800588384,-0.3288824638808498,-0.4928797065050661,-0.0655614857389588,0.0219445476190476,0.0257909677419354,9994.0,-0.004552622037214
