model,horizon,regime,meta_model,position_sizing,cost_bps,cagr,annual_volatility,sharpe,sortino,max_drawdown,cost_drag,turnover,number_of_trades,gross_cagr,feature_count,train_period,test_period,rank_ic,pearson_ic,icir,direction_accuracy,prediction_target_correlation,top_decile_alpha,bottom_decile_alpha,top_bottom_spread,fold_rank_ic_std,cost_sensitivity,robustness_score
lightgbm,5,hard,none,prediction_magnitude,10,-0.0036892910277817,0.0057161264230006,-0.6437523474085909,-0.8919919328629028,-0.0166715926251894,0.0124443968253968,0.0156696774193548,1518.0,0.0003504401448348,38,2014-01-02..2022-12-22,2022-2024,0.0273590879195363,0.0219050259166912,0.1148051102543966,0.5073037236428892,0.0137183971033646,0.0284443684251053,-0.0332020967672735,0.0616772079273722,0.0457391011618939,3.077552282641558,-2.973916979893843
elastic_net,5,hard,none,equal,10,-0.0056687400234762,0.0072487804128249,-0.7806226622511829,-1.0126778866364603,-0.0212122636493216,0.0140348095238095,0.0176722580645161,1712.0,-0.001120561766854,38,2014-01-02..2022-12-22,2022-2024,0.0280438139158627,0.0205379791432607,0.1144534766674578,0.5072543741588156,0.0092635432209172,0.0245603995614336,-0.0305593681409777,0.0551197677024114,0.0448184201435267,2.7478541840289705,-3.0260390253641827
elastic_net,5,hard,none,prediction_magnitude,10,-0.0056687400234762,0.0072487804128249,-0.7806226622511829,-1.0126778866364603,-0.0212122636493216,0.0140348095238095,0.0176722580645161,1712.0,-0.001120561766854,38,2014-01-02..2022-12-22,2022-2024,0.0280438139158627,0.0205379791432607,0.1144534766674578,0.5072543741588156,0.0092635432209172,0.0245603995614336,-0.0305593681409777,0.0551197677024114,0.0448184201435267,2.7478541840289705,-3.0260390253641827
elastic_net,5,hard,none,inverse_volatility,10,-0.0056687400234762,0.0072487804128249,-0.7806226622511829,-1.0126778866364603,-0.0212122636493216,0.0140348095238095,0.0176722580645161,1712.0,-0.001120561766854,38,2014-01-02..2022-12-22,2022-2024,0.0280438139158627,0.0205379791432607,0.1144534766674578,0.5072543741588156,0.0092635432209172,0.0245603995614336,-0.0305593681409777,0.0551197677024114,0.0448184201435267,2.7478541840289705,-3.0260390253641827
xgboost,10,hard,none,equal,10,-0.0060126875671827,0.0053066135434937,-1.1338120571570598,-1.5536284529880278,-0.0214282504803566,0.0065978809523809,0.0081135483870967,1572.0,-0.0038778747550668,38,2014-01-02..2022-12-15,2022-2024,0.0328218182595316,0.0225157894468577,0.1442424615486032,0.5124001794526694,0.0190643517361237,0.0492109584765728,-0.0324758651646308,0.0817047412066227,0.0617374410138507,1.7277301610224456,-3.0330185380530654
xgboost,10,hard,none,inverse_volatility,10,-0.0060126875671827,0.0053066135434937,-1.1338120571570598,-1.5536284529880278,-0.0214282504803566,0.0065978809523809,0.0081135483870967,1572.0,-0.0038778747550668,38,2014-01-02..2022-12-15,2022-2024,0.0328218182595316,0.0225157894468577,0.1442424615486032,0.5124001794526694,0.0190643517361237,0.0492109584765728,-0.0324758651646308,0.0817047412066227,0.0617374410138507,1.7277301610224454,-3.0330185380530654
xgboost,10,hard,none,prediction_magnitude,10,-0.0060126875671827,0.0053066135434937,-1.1338120571570598,-1.5536284529880278,-0.0214282504803566,0.0065978809523809,0.0081135483870967,1572.0,-0.0038778747550668,38,2014-01-02..2022-12-15,2022-2024,0.0328218182595316,0.0225157894468577,0.1442424615486032,0.5124001794526694,0.0190643517361237,0.0492109584765728,-0.0324758651646308,0.0817047412066227,0.0617374410138507,1.7277301610224454,-3.0330185380530654
lightgbm,5,none,none,equal,10,-0.0173167794449571,0.0254177010145573,-0.674539116049927,-0.9908172580501792,-0.0845074023923094,0.0547127142857142,0.0688929032258064,6674.0,0.0003233466990291,38,2014-01-02..2022-12-22,2022-2024,0.0273590879195363,0.0219050259166912,0.1148051102543966,0.5073037236428892,0.0137183971033646,0.0284443684251053,-0.0332020967672735,0.0616772079273722,0.0457391011618939,3.052880306938667,-3.0716938869572212
lightgbm,5,none,none,prediction_magnitude,10,-0.0173167794449571,0.0254177010145573,-0.6745391160499271,-0.9908172580501792,-0.0845074023923094,0.0547127142857142,0.0688929032258064,6674.0,0.0003233466990291,38,2014-01-02..2022-12-22,2022-2024,0.0273590879195363,0.0219050259166912,0.1148051102543966,0.5073037236428892,0.0137183971033646,0.0284443684251053,-0.0332020967672735,0.0616772079273722,0.0457391011618939,3.052880306938668,-3.071693886957222
lightgbm,5,none,none,inverse_volatility,10,-0.0173167794449571,0.0254177010145573,-0.6745391160499271,-0.9908172580501792,-0.0845074023923094,0.0547127142857142,0.0688929032258064,6674.0,0.0003233466990291,38,2014-01-02..2022-12-22,2022-2024,0.0273590879195363,0.0219050259166912,0.1148051102543966,0.5073037236428892,0.0137183971033646,0.0284443684251053,-0.0332020967672735,0.0616772079273722,0.0457391011618939,3.052880306938668,-3.071693886957222
random_forest,5,none,none,equal,10,-0.0176975785385691,0.0237520414877532,-0.7398809447432733,-1.0608407523569725,-0.0721521827952059,0.0459562539682539,0.0578683870967742,5606.0,-0.0029073755607672,38,2014-01-02..2022-12-22,2022-2024,0.0246440393467664,0.0212006023066901,0.0967252746915958,0.5077972184836249,0.0132484813252724,0.0329350217689967,-0.0292934124997362,0.0622284342687329,0.0477482034337743,2.743135857237159,-3.111461191140365
random_forest,5,none,none,inverse_volatility,10,-0.0176975785385691,0.0237520414877532,-0.7398809447432734,-1.0608407523569725,-0.0721521827952059,0.0459562539682539,0.0578683870967742,5606.0,-0.0029073755607672,38,2014-01-02..2022-12-22,2022-2024,0.0246440393467664,0.0212006023066901,0.0967252746915958,0.5077972184836249,0.0132484813252724,0.0329350217689967,-0.0292934124997362,0.0622284342687329,0.0477482034337743,2.743135857237159,-3.111461191140365
random_forest,5,none,none,prediction_magnitude,10,-0.0176975785385691,0.0237520414877532,-0.7398809447432734,-1.0608407523569725,-0.0721521827952059,0.0459562539682539,0.0578683870967742,5606.0,-0.0029073755607672,38,2014-01-02..2022-12-22,2022-2024,0.0246440393467664,0.0212006023066901,0.0967252746915958,0.5077972184836249,0.0132484813252724,0.0329350217689967,-0.0292934124997362,0.0622284342687329,0.0477482034337743,2.743135857237159,-3.111461191140365
xgboost,5,hard,none,prediction_magnitude,10,-0.00551268272764,0.0056298855779427,-0.9790688642594764,-1.3555720703337697,-0.0199454654825884,0.0119196984126984,0.0150090322580645,1454.0,-0.0016506451688658,38,2014-01-02..2022-12-22,2022-2024,0.0245503334968313,0.0172781437602604,0.1031142512347527,0.507200538358008,0.0110753674896461,0.0189781805475135,-0.0272204802070388,0.0461884273564795,0.0458827334674167,2.9821193657427667,-3.340195970433161
xgboost,5,hard,none,inverse_volatility,10,-0.00551268272764,0.0056298855779427,-0.9790688642594764,-1.3555720703337697,-0.0199454654825884,0.0119196984126984,0.0150090322580645,1454.0,-0.0016506451688658,38,2014-01-02..2022-12-22,2022-2024,0.0245503334968313,0.0172781437602604,0.1031142512347527,0.507200538358008,0.0110753674896461,0.0189781805475135,-0.0272204802070388,0.0461884273564795,0.0458827334674167,2.9821193657427667,-3.340195970433161
xgboost,5,hard,none,equal,10,-0.00551268272764,0.0056298855779427,-0.9790688642594764,-1.3555720703337697,-0.0199454654825884,0.0119196984126984,0.0150090322580645,1454.0,-0.0016506451688658,38,2014-01-02..2022-12-22,2022-2024,0.0245503334968313,0.0172781437602604,0.1031142512347527,0.507200538358008,0.0110753674896461,0.0189781805475135,-0.0272204802070388,0.0461884273564795,0.0458827334674167,2.9821193657427667,-3.340195970433161
